Date,League,Time,Home,Away,Odds_H,Odds_A,Over_Line,Odds_Over,Odds_Under,HA_Line,HA_Odds_H,HA_Odds_A,Fixture ID,P(H),P(A),P(O),P(U),P_Diff,Porc_Over_Home,Porc_Over_Away,CustoGolHome,CustoGolAway,Avg_CG_H,DP_CG_H,CV_CG_H,Avg_CG_A,DP_CG_A,CV_CG_A,MediaCustoGolHome,MediaCustoGolAway,Last_CG_H,Last_CG_A,Acima_Last_CG_H,Acima_Last_CG_A,Abaixo_Last_CG_H,Abaixo_Last_CG_A,CV_ML,CV_Over,CV_HA,Retornos_BH_Acu,Avg_Retornos_BH,Custo_Retorno_BH,Avg_Porc_BH_Bookie,Avg_Porc_BH_Real,Dist_Porc_BH,Retornos_BA_Acu,Avg_Retornos_BA,Custo_Retorno_BA,Avg_Porc_BA_Bookie,Avg_Porc_BA_Real,Dist_Porc_BA,Zebra,Odds,prediction_label,prediction_score
2023-11-09,Lituânia Nkl,14:00,Jurbarkas,Kretinga,1.26,3.55,161.5,1.84,1.82,-9.5,2.0,1.72,6D1dUry5,0.7936508,0.28169015,0.54347825,0.5494506,0.075340934,0.0,0.0,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.673295,0.007727943,0.106446184,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Fora,1.72,1,0.76
2023-11-09,Lituânia Nkl,14:00,Vilniaus Stekas,Silute,1.69,2.04,157.5,1.82,1.84,-3.5,2.1,1.65,lx7iVOLb,0.591716,0.49019608,0.5494506,0.54347825,0.081912056,0.0,0.0,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13270101,0.007727943,0.16970563,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Fora,1.65,1,0.515
2023-11-09,Lituânia King Mindaugas Cup,13:30,Siauliai,Nevezis,1.61,2.2,172.5,1.81,1.85,-5.5,1.83,1.83,Q7RuZy32,0.621118,0.45454547,0.5524862,0.5405405,0.07566347,0.0,0.0,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21899895,0.015455886,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Fora,1.83,1,0.51
2023-11-09,México Lnbp,23:00,Fuerza Regia,Halcones de Xalapa,1.22,4.15,162.5,1.86,1.86,-11.5,2.1,1.65,YFmxmqq1,0.8196721,0.24096386,0.53763443,0.53763443,0.060635988,0.0,0.0,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7716286,0.0,0.16970563,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Fora,1.65,1,0.72
2023-11-09,México Lnbp,23:15,Astros,Plateros,1.29,3.51,177.5,1.83,1.91,-15.5,2.09,1.28,f90AYqU7,0.7751938,0.28490028,0.5464481,0.5235602,0.060094085,0.0,0.0,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6540738,0.030250557,0.33991483,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Fora,1.28,1,0.58
2023-11-09,México Lnbp,23:15,Libertadores,Panteras,1.34,3.18,173.5,1.87,1.85,-8.5,2.1,1.65,rVt5fRjR,0.74626863,0.3144654,0.53475934,0.5405405,0.060734067,0.0,0.0,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.57569754,0.007603299,0.16970563,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Fora,1.65,1,0.68
2023-11-09,Polônia Liga De Basquete,15:00,Lancut,Ostrow Wielkopolski,3.75,1.26,157.5,1.87,1.87,7.5,2.06,1.68,2q9zKBqG,0.26666668,0.7936508,0.53475934,0.53475934,0.06031746,0.0,0.0,,,,,,,,,0.0,0.0,0.0,98.8,0.0,0.0,0.0,1.0,0.70287263,0.0,0.14369015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Casa,2.06,1,0.54
2023-11-09,Reino Unido Bbl,16:45,Sheffield Sharks,Surrey Scorchers,1.21,4.29,157.5,1.8,1.86,-11.5,2.09,1.66,EBb72DEj,0.8264463,0.23310024,0.5555556,0.53763443,0.059546515,0.0,0.0,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7919596,0.023183828,0.16216315,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Fora,1.66,1,0.72
2023-11-09,Rússia Liga Vtb United,13:00,Unics Kazan,Runa Basket Moscow,1.13,6.4,163.5,1.88,1.9,-14.5,2.04,1.71,2HWrvfzm,0.88495576,0.15625,0.5319149,0.5263158,0.041205753,0.0,0.0,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9897617,0.0074826116,0.124450795,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Fora,1.71,1,0.73
2023-11-09,Sérvia Primeira Liga,15:00,Subotica,Tamis,1.12,5.53,167.5,1.82,1.84,-13.5,2.05,1.68,dbtJYz09,0.89285713,0.18083182,0.5494506,0.54347825,0.07368897,0.0,0.0,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9378469,0.007727943,0.14028391,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Fora,1.68,1,0.52
2023-11-09,Mundo Jogos Olímpicos,22:00,Porto Rico F,Colombia F,1.33,3.43,133.5,1.8,1.95,-7.5,2.01,1.75,ncx6yU2s,0.7518797,0.29154518,0.5555556,0.51282054,0.04342489,0.0,0.0,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.62391776,0.05656854,0.09779137,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Fora,1.75,1,0.63
2023-11-09,Uruguai Liga Uruguaia,21:00,Nacional,Malvin,1.45,2.59,164.5,1.83,1.83,-5.5,1.95,1.76,MifY3Gi9,0.6896552,0.38610038,0.5464481,0.5464481,0.07575556,0.0,0.0,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.39906025,0.0,0.07242603,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Fora,1.76,1,0.63
